title,date,question,doctor,answer,url
오라퀵 양성 판정 문의드립니다,2019.10.14,"마지막 의심관계(삽입)은 25주 경과하였으며
16주 23주 24주 오라퀵 확인시 깨끗한 음성이었습니다

다름이 아니라 이틀전(25주 경과시점) 다시 오라퀵을 하였는데
사진과 같이 T선 우측 1/4 지점에 약분홍색으로 선이 생겨
양성은 아닌지 너무 무섭습니다
양성이 맞는지, 보건소 정밀검사가 필요한지 한번 봐주실수 있으신지요ㅜ
(사진첨부 - 사진으로 보이는 것 보다 실제로는 약간더 분홍색으로보입니다)

놀라서 바로 2개 더 구입하여 동시에 검사시 음성
어제 다시 2개 구입하여 3시간 간격 검사시 깨끗함 음성입니다.

몇시간 / 하루 간격으로 4번 더 테스트하여 음성이니.
기기오류나 다른 요인에 의한 위양성 일까요??

오라퀵 메뉴얼에는 희미한 선도 양성이라고 해서.....
저한테 항체도 없는데 딱히 T선이 반응할 이유도 없을거 같고
너무 걱정입니다ㅠㅠㅠ

그렇다고 항체가 있는데 하루사이 추가로 4개나 더 테스트 했는데 깨끗한 음성인것도 이해가 안되고.....
머라가 아픕니다......

제가 예민한건지 요즘 과로 때문인지 폐렴도 있고 구내염등 에이즈와 비슷한 증상이 있는데 너무 무섭습니다 의견부탁드립니다",박부경 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 박부경입니다.

제가 보기에는 음성으로 보입니다.
좀더 확실히 확인하려면 병원에서 혈액검사를 한번 받아 보시기 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000481172
매독 감염 경로,2019.10.14,"제가 변을 닦다가 항문을 심하게 문질러서 피가 났는데요
오일마사지를 받다가 마사지사가 피가나는 항문점막을 손으로 문질렀습니다.
만약 마사지사가 매독 보균자라면 손에서 항문점막 상처로 매독이나 에이즈가 전염되나요?
찝찝한것은 마사지사 손이 되게 꺼끌꺼끌하고 딱지도 있었던 것 같습니다. 무섭네요.....
상세한 답변 부탁드립니다",이정근 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이정근입니다.

매독 감염의 1차 경로는 질, 항문, 구강을 통한 성접촉입니다.
주사기구, 키스 등으로 인한 전염은 드뭅니다.
상기 내용으로만 추측 해보면 성병균 전염의 위험성은 적어 보입니다.
그래도 걱정되시면 한 달 후 가까운 비뇨기과 방문 하여 성병검사를 해보시면 되겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000481188
성인여성 미열(?) 지속,2019.10.14,생리 1주전 37.1~5 였는데 생리 첫날때 36도 후반을 유지하다가 생리끝난지 2일 됐는데 다시 37.1~5전후로 유지되고 있습니다. 집에서 계속 미열나는거 아니냐고 걱정하시는데 정상적인 체온인가요?,류재열 [전문의],"안녕하세요. 하이닥 가정의학과 상담의 류재열입니다.

정상 체온의 범위는 연령 및 측정 부위에 따라 다르지만
성인에서 일반적으로 37.5~37.6도 이하는 정상입니다

그리고 배란 후 기초 체온이 조금 올라가는 경향이 있습니다
다른 증상 없다면 우선 지켜보시면 됩니다

감사합니다",https://www.hidoc.co.kr/healthqna/part/view/C0000481139
에이즈 의심되는 분과 관계후 걱정,2019.10.12,"에이즈 의심되는 분과 관계후 그분에 질분비물과 및 그분에 타액이 묻은 손으로 집에있는 물건을 만졌습니다.
가족이 감염됬을까 걱정됩니다 그리구 그 물건을 통해 다른 뮬건들을 만졌기에 집안에있는 물건에 에이즈 바이러스가 존재할까 걱정입니다. 그래서인지 매일 집을 닦고 이럽니다 ㅠㅠ 이불도 자주세탁하구요 이정도면 어리석은건가요.. 가족이 감염될까 너무 걱정입니다. 그리구 에이즈 바이러스가 존재할까도 걱정입니다
현재 13주 항원항체 음성입니다. 이정도 결과면 이불세탁과 매일 집안 청소는 이제는 안해도될런지요.",이영진 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이영진입니다.

예, 13주 음성이므로 포비아에서 벗어나셔서 일상 생활에 임하십시요. 특별한 문제는 없습니다.
편한 마음 가지도록 노력하십시요.",https://www.hidoc.co.kr/healthqna/part/view/C0000481065
Hiv검사 rt-pcr 결과.,2019.10.14,"안녕하세요. 국내 에이즈 의심감염자와 관계를 한것 같아 질문드립니다.
일단 국내여성이구 직업여성이더라구요. 한 15년동안 업소를 했다고 저에게 말했고 너무 무서워 관계를 끝나고
일주일뒤에 그여성에게 가서 오라퀵을 검사를 하려고 했습니다.
그런데 그여성이 오라퀵을 검사하려고 오는도중에 커피를 마셔서 급히 입을 물로 행구고 1분뒤에 오라퀵 검사를 했는데 c선에 나오긴했으나 c선에 줄이 희미하게 있더라구요 (사진 참고)
오진인건가요?
또 의심관계 15일후 비뇨기과 rt-pcr검사를 받아서 20미만 이상없다고 결과를 받았습니다. 다만 제가 두려운건 hiv2형인데
국내에서 hiv2형 감염자가 극히 드물다고 들었는데 사실인가요?
이제 8일뒤면 4주차가 되는데 4주차 4세대 항원항체 검사 받고 에이즈 포비아를 끝내도 되는지 궁금합니다..
자세히 알려주시면 정말 감사하겠습니다. 도와주세요.",최우석 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 최우석입니다.

아직은 조금 빠를것 같습니다.
사건후 1달반 늦으면 3개월후 항체검사 를 하시는것이 좀더 확실할 것으로 보입니다.
(잠복기가 한달- 한달 반 정도 입니다.)
항체검사(피검사)를 한다면 6주때 한번 , 12주때 한번 해서 둘다 음성이면 음성이겠습니다.
유전자 검사,항원검사 등은 항체검사에서 양성이 나온다면 대학병원급에서 시행 합니다.
지금 hiv -1,2 구분이 중요한 것은 아니라고 봅니다.
일단 현재 다니시는 비뇨기과에서 항체검사(피검사)를 6주 ,12주에 받아보십시오.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000481179
오라퀵 에이즈 양성 판정 문의드립니다,2019.10.14,"마지막 의심관계(삽입)은 25주 경과하였으며
16주 23주 24주 오라퀵 확인시 깨끗한 음성이었습니다

다름이 아니라 이틀전(25주 경과시점) 다시 오라퀵을 하였는데
사진과 같이 T선 우측 1/4 지점에 약분홍색으로 선이 생겨
양성은 아닌지 너무 무섭습니다
양성이 맞는지, 보건소 정밀검사가 필요한지 한번 봐주실수 있으신지요ㅜ
(사진첨부 - 사진으로 보이는 것 보다 실제로는 약간더 분홍색으로보입니다)

놀라서 바로 2개 더 구입하여 동시에 검사시 음성
어제 다시 2개 구입하여 3시간 간격 검사시 깨끗함 음성입니다.

몇시간 / 하루 간격으로 4번 더 테스트하여 음성이니.
기기오류나 다른 요인에 의한 위양성 일까요??

오라퀵 메뉴얼에는 희미한 선도 양성이라고 해서.....
저한테 항체도 없는데 딱히 T선이 반응할 이유도 없을거 같고
너무 걱정입니다ㅠㅠㅠ

그렇다고 항체가 있는데 하루사이 추가로 4개나 더 테스트 했는데 깨끗한 음성인것도 이해가 안되고.....
머라가 아픕니다......

제가 예민한건지 요즘 과로 때문인지 폐렴도 있고 구내염등 에이즈와 비슷한 증상이 있는데 너무 무섭습니다 의견부탁드립니다",박정민 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 박정민입니다.

모든 검사는 위양성이나 약간의 오류를 가지고 있습니다.
연이어 한 다른 검사에서 깨끗 하게 나왔다고 하면 걱정 하실 필요 없습니다.
그래도 안심이 되지 않는다고 하면 이미 받으셨을지 모르지만 보건소 방문하셔서 확진 검사로 확인 하시는게 마음의 위안을 얻으시는데 도움이 되실것 같습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000481173
매독 감염 경로,2019.10.14,"제가 변을 닦다가 항문을 심하게 문질러서 피가 났는데요
오일마사지를 받다가 마사지사가 피가나는 항문점막을 손으로 문질렀습니다.
만약 마사지사가 매독 보균자라면 손에서 항문점막 상처로 매독이나 에이즈가 전염되나요?
찝찝한것은 마사지사 손이 되게 꺼끌꺼끌하고 딱지도 있었던 것 같습니다. 무섭네요.....
상세한 답변 부탁드립니다",이정근 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이정근입니다.

매독 감염의 1차 경로는 질, 항문, 구강을 통한 성접촉입니다.
주사기구, 키스 등으로 인한 전염은 드뭅니다.
상기 내용으로만 추측 해보면 성병균 전염의 위험성은 적어 보입니다.
그래도 걱정되시면 한 달 후 가까운 비뇨기과 방문 하여 성병검사를 해보시면 되겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000481188
오라퀵 양성판정 재문의,2019.10.14,"배범철 의사선생님 답변 감사합니다
16,23,24주차에 이상이 없었는데
25주차에 T선 우측부분에 분홍색 희미한 선이 생긴것은 기기오류로 봐야할까요??
10분 경부터 생기기 시작해서 40분이 지나서도 사라지지 않습니다
그 이후 당일 2번 더 테스트시 이상없었습니다",배범철 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 배범철입니다.

다른 검사에서 쭉 이상 없었다니 걱정말고 지내세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000481181
오라퀵 앙성판정 문의드립니다....,2019.10.14,"25주차 오라퀵 테스트 시 사진처럼 T선 오른쪽에 희미한 약붉은색이 발생했는데 양성으로 판정해야 하나요?
(사진보다 실제는 더 잘보입니다)

이후 당일 2번 다음날 2번 3일뒤 1번 총 5번 Test시 깨끗한
음성으로 나오는데 너무 무섭고 떨려서 문의드려요

참고로 16주 23주 24주 차에도 깨끗한 음성이었습니다.",배범철 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 배범철입니다.

16주 23주 24주 후에도 음성이면 걱정안해도 됩니다.
전혀 걱정말고 지내세요.
앞으로는 절대 사귀는 사람아니면 콘돔을 착용 하고 시도하기 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000481175
에이즈에 대한 호기심이요,2019.10.13,동네 내과 혈액검사에서도 에이즈가 잡히나요? 그리고 소문으론 들어봤는데 실제로 일상생활에서 성관계 없이도 감염되는 경우가 있나요?,한재병 [전문의],"안녕하세요. 하이닥 응급의학과 상담의 한재병입니다.

동내 내과에서도 에이즈 검사가 가능한 곳이 많이 있습니다만, 처음부터 원하지 않고 다른것을 확인하기 위해 검사를 했다면 에이즈 검사를 진행하지는 않습니다.
성관계 없이도 다양한 루트를 통해 감염을 가능합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000481083
에이즈 의심되는 분과 관계후 걱정,2019.10.12,"에이즈 의심되는 분과 관계후 그분에 질분비물과 및 그분에 타액이 묻은 손으로 집에있는 물건을 만졌습니다.
가족이 감염됬을까 걱정됩니다 그리구 그 물건을 통해 다른 뮬건들을 만졌기에 집안에있는 물건에 에이즈 바이러스가 존재할까 걱정입니다. 그래서인지 매일 집을 닦고 이럽니다 ㅠㅠ 이불도 자주세탁하구요 이정도면 어리석은건가요.. 가족이 감염될까 너무 걱정입니다. 그리구 에이즈 바이러스가 존재할까도 걱정입니다
현재 13주 항원항체 음성입니다. 이정도 결과면 이불세탁과 매일 집안 청소는 이제는 안해도될런지요.",이영진 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이영진입니다.

예, 13주 음성이므로 포비아에서 벗어나셔서 일상 생활에 임하십시요. 특별한 문제는 없습니다.
편한 마음 가지도록 노력하십시요.",https://www.hidoc.co.kr/healthqna/part/view/C0000481065
임파선염 통증에 대해 문의드립니다,2019.10.09,"5월에 처음 발병하여 2주간 항생을 먹고 좋아졌습니다 ( 멍울이 만져졌도 통증이 있었습니다 ) 그러다 9월에 다시 같은 자리에 임파선염이 생겼고 그때도 통증이 있었으면 멍울도 안으로 잡혀있었습니다 이때는 4주간 약을 먹고 멍울은 사라졌습니다 이때 초음파 검사를 했을때 보여지는 건 일반적인 임파선 멍울이라고 하셨어요 하나멍울만 보였습니다 근데 그때 이후로 통증이 간간히 있습니다 멍울은 잡히지 않는데 뻐근하거나 턱쪽이 얼얼 하기도 하구요 통증이 가라 않지 않고 종종 생기는데 이렇게 오래 가나요? 다른 검사를 받아봐야되는건 아닌지 ... 보여지는 증상은 없고 통증과 피로감이 있습니다 전신쇄약 같은 ㅜㅜ
임파선이 원래 이렇게 오래 가는건지 다른 질병의 종류가 될수도 있을까요?",강현우 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 강현우입니다.

급성 림프절염은 보통 감기로 와서 주변 림프절에 염증을 유발하고
항생제등 투약으로 2주 정도에 호전을 보입니다.

림프절 위치나 촉진되는 다른 림프절이 있는지 등에 따라서 달라질수 있고
림프절이 전혀 만져지지 않는다면 신경통일 가능성도 있습니다.

일단 통증이 지속된다면 근처 이비인후과 방문해 보시고
추후 CT나 다른 검사 필요성을 의논해 보시는 것이 좋겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480756
헤르페스에 대해 알고 싶습니다.,2019.10.08,"오늘 산부인과 진료를 받고 왔는데(생리 중이라 자세한 검사는 받지 못했고, 문진과 소독만 받았습니다), 항문 주변을 보시더니 이게 헤르페스 같기도 하다고 말씀하시더라구요. 자세한 검사 받기 전에 궁금한 게 많아 질문 드립니다ㅠㅠ

1) HSV에 감염되면 나타나는 증상들이 굳이 생각해보면 있기는 했었습니다. 무력감, 피곤함, 목 부분 임파 부음(이비인후과 진료 후 감기증상이라고 하셨고, 감기약 처방 받음) 하지만 물집은 없었고, 항문 주변이 간지럽긴 했었으나 초등학생 때부터 오래 앉아있거나 컨디션이 안 좋을 때마다 나타나던 증상이라서 헤르페스 때문일지 잘 모르겠습니다.

2) 항문 옆에 치핵처럼 튀어나온 살이 있는데, 고등학생 때 스트레스로 변기에 오래 앉아있고, 며칠 동안 변을 보지 못해서 생긴 오래된 것입니다. 가끔 변이 굵으면 출혈도 아주 소량 있어왔구요. 이게 헤르페스 바이러스때문에 생긴 물집일 수 있을까요?

3) 헤르페스에 감염되어도 눈에 보이는 병변이 없을 경우 무증상인 케이스도 있다는 글을 보았습니다. 그렇다면 환자 본인이 HSV에 감염되었다는 것을 알 수 있는 방법은 무엇일까요?(STD 12종 검사를 받으면 알 수 있나요?)

4) HSV에 감염되어 체내에 잠복하고 있다면, 앞으로는 성관계를 가지면 안되는 건가요? 헤르페스 바이러스는 전염성이 높다고 들었습니다. 성관계를 영원히 할 수 없는 게 아니라면, 피해야 할 시기는 어떤 때일까요?

5) 2형은 정말 에이즈나 자궁경부암의 발병률을 높이나요? 그렇다면 어느 정도나 높아지나요

6) 1형과 2형을 구분할 수 있는 검사가 있나요? 만약 제가 감염된 게 맞다면 어떤 유형인지를 알고 싶어서요...

9월 30일에 성관계를 가질 때 구강 성교를 받았습니다. 남자친구 입에는 헤르페스 물집이 없었지만, 입에 물집이 자주 생기는 사람입니다. 이 때 전염된 걸까요? 너무 걱정되네요ㅠㅠㅠ (사진 첨부합니다)",김정선 [전문의],"안녕하세요. 하이닥 산부인과 상담의 김정선입니다.

많이 불편하고 걱정되시겠네요. 헤르페스 여부는 진찰이 가장 정확합니다. 의심되는 병변이 있으셔서 헤르페스 가능성을 말씀하셨을 듯 합니다.
1) 2) 헤르페스와의 관련성을 생각하기 어려울 것 같습니다.
3) STD12검사로 확인 될 때도 많지만,확실한 병변이 있어도 검사에서 음성으로 나오는 경우도 가끔 있습니다. 임상증상: 피곤할 때 반복적으로생기는 물집+통증. 진찰소견 . 헤르페스 PCR검사는 진단에 참고치로 도움이 될 수 있습니다.
4) 병변이 있을 때는 성관계 하지 않는 편이 좋습니다. 입 주위의 헤르페스는 1형으로 성기에 생기는 2형과는 다른 바이러스 입니다. 그러나 입주위에 병변이 심할 때는 구강성교는 하지 않는 것이 좋겠습니다.
5) 외국 논문에서 인용된 결과인데, 에이즈나 자궁경부암을 성감염성 질환으로 보기 때문에 통계적으로 보며 높아질 수도 있겠습니다. 현실적으로는 정기적으로 균검사 및 자궁경부암 검사 해 보시고, 자궁경부암 예방 접종 받아두는 것이 좋겠습니다.
6) 1형 2형 구분하는 검사를 굳이 하실 필요는 없으실 것 같은데, 원하시면 PCR검사로 확인할 수는 있습니다. 민감도나 특이도가 100%는 아닙니다.
7)사진만으로 헤르페스인지 구분하기 어렵습니다. 진료받았던 산부인과 가셔서 계속 진찰 받으시기를 권해 드립니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480717
피검사 수치 질문입니다.,2019.10.08,"신장염증이 생겨 비뇨기과에서 피검사와 소변검사 실시하였구요
그이후 미열이 생겨 내과에서 다시 피검사를 실시하였습니다.(1~2주 간격)
검사 결과는 이상은 없었구요
대학병원 감염내과를 가서 다시 피검사, 균배양검사, 엑스레이를 하고 결과기다리는중입니다.
그전 결과지를 보니 수치가 조금씩 차이가 나긴하는데
WBC 백혈구 수치가 6.5->5로 변동되었더라구요(4~10 정상수치)
요즘 미열땜에 신경써서 잘먹지도 못하고 컨디션이 별루라 혹시 WBC 결과가 4 밑으로 떨어질까봐 걱정되네요ㅠㅠ
피검사 수치가 저렇게 변동이 많이 되나요?
정상범위에서 벗어날까바 걱정이 되네요",손태용 [전문의],"안녕하세요. 하이닥 신장내과 상담의 손태용입니다.

모두 정상범위이고 정상범위 내에서는 약간의 변동은 있을 수 있는데 염증상태에 따라 다르기도 하지만 임상병리기계의 측정오차일 수도 있습니다.
드물게 바이러스 염증이 있으면 백혈구가 감소하기도 합니다. 정기적으로 측정해 보시는 것이 좋겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480659
에이즈검사,2019.10.07,선생님 제가9월15일에 의심스러운 관계를 가졌는데 오늘이 3주정도 됐습니다. 일주일정도 기달렸다가 검사를 받아볼려고했으나 불안하고 초조해서 오늘 검사을 받아볼까하는데 3주정도 됐을때 검사을받으면 정확도는 어느정도이면 음성판정을 받으면 안심해도되는건가요? 참고로 일주일뒤에 4주차가 됐을때 검사받으러 또 갈겁니다,변상권 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 변상권입니다.

말씀만으로는 정확한 답변을 드리기 어려우나 3주째부터 항원항체 검사를 받아보실 수 있고 어느정도 확인이 가능합니다.

답변이 되었는지 모르겠네요.
좋은 하루되세요.",https://www.hidoc.co.kr/healthqna/part/view/C0000480542
곤지름이 새빨간병변으로 나는경우도 있나요,2019.10.06,외요도구 내에 무언가가 났는데 곤지름이 새빨간병변으로 나는경우도 있나요..? 일단 의심병변이라 레이저치료는했습니다. 참고로 여자친구가 곤지름 치료중입니다. 저는 외부에 이상은없구요 hpv바이러스에 걸린다해도 증상발현율이 10퍼센트 미만이라고 하던데 맞나요?,이영진 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이영진입니다.

외요도구 내에 곤지름이 새빨간병변으로 나는 경우도 있습니다.
레이저 치료까지 했으므로 크게 걱정하지 마십시요.
hpv바이러스에 감염된 경우 증상 발현율은 다양하게 나타납니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480461
곤지름이 새빨간병변으로 나는경우도 있나요,2019.10.06,외요도구 내에 무언가가 났는데 곤지름이 새빨간병변으로 나는경우도 있나요..? 일단 의심병변이라 레이저치료는했습니다. 참고로 여자친구가 곤지름 치료중입니다. 저는 외부에 이상은없구요 hpv바이러스에 걸린다해도 증상발현율이 10퍼센트 미만이라고 하던데 맞나요?,이영진 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이영진입니다.

외요도구 내에 곤지름이 새빨간병변으로 나는 경우도 있습니다.
레이저 치료까지 했으므로 크게 걱정하지 마십시요.
hpv바이러스에 감염된 경우 증상 발현율은 다양하게 나타납니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480461
에이즈 의심 걱정,2019.10.06,"에이즈 의심되는 분과 관계후 그분에 질분비물과 및 그분에 타액이 묻은 손으로 집에있는 물건을 만졌습니다.
가족이 감염됬을까 걱정됩니다 그리구 그 물건을 통해 다른 뮬건들을 만졌기에 집안에있는 물건에 에이즈 바이러스가 존재할까 걱정입니다.
현재 13주 항원항체 음성입니다",이영진 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이영진입니다.

예, 에이즈 의심되는 분과 관계후 그분 질분비물과 및 그분 타액이 묻은 손으로 집에있는 물건을 만졌다고 가족이 감염되지는 않습니다.
현재 13주 항원항체 음성이므로 걱정에서 벗어나셔도 되겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480456
에이즈 의심되는 분과 관계후 걱정,2019.10.05,"에이즈 의심되는 분과 관계후 그분에 질분비물과 및 그분에 타액이 묻은 손으로 집에있는 물건을 만졌습니다.
가족이 감염됬을까 걱정됩니다 현재 13주 항원항체 음성입니다",이영진 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이영진입니다.

예, 에이즈 의심되는 분과 관계후 그분 질분비물과 및 그분 타액이 묻은 손으로 집에있는 물건을 만졌다고
가족이 감염되지는 않습니다.
현재 13주 항원항체 음성이므로 걱정에서 벗어나셔도 되겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480428
미열이 납니다,2019.10.02,"2주전 신장염증이 생겨 비뇨기과에서 항생제를 먹는도중
미열이 발생하였습니다(37.1~37.6사이)
비뇨기과에서는 신장염증도 잘치료되었고
소변검사상에도 나오는게 없다며 내과진료를
보라고 하셨습니다
내과를 가니 혈액 소변 엑스레이상 이상이 없다며
좀더 지켜보자고 하셨는데
의뢰서 가지고 대학병월 감염내과를 갔습니다
감염내과에서 비뇨기과 처음갈때 피검사와 소변검사를
보시고는 질염균인 가드넬라균치료제랑은 맞지않는 항생제라며 씨제이후라시닐정을 처방해주시며
산부인과로 컨설팅 해주셨습니다. 산부인과적문제같다며~
산부인과에서는 초음파보시더니 난소가 부어있다고 염증이 있는것같다라고 하시고 감염내과에서 처방해준 약먹어보라며
근데 열이랑은 관계없는것같다고 하시네요
좀 더 지켜보면 괜차나 질꺼라고
오후 내내 감염내과, 산부인과 진료를 보았는데
미열에 대한 검사나 예약도 없이 그냥 돌아왔네요
가드넬라균과 미열~ 이런것과는 전혀관계가 없나요?
참 답답합니다",이신 [전문의],"안녕하세요. 하이닥 산부인과 상담의 이신입니다.

38-39도 이상의 고열은 아니고 미열이 지속되는거 같습니다.
다른 신체 불편한 증상은 없을까요?
2주전에 신우신염이 있었던것으로 봐서는 현재 면역력이 약하다보니
세균성 감염이외에도 바이러스성 감염도 가능성이 있습니다.
몇 가지 검사만 가지고 정확하게 원인을 알기는 쉽지가 않습니다.

우선 특정 신체 증상이 동반되지 않은 상태라면 잘 쉬고 무리하지않고 몸을 따뜻하게 해서
면역력을 높여주는것이 현실적으로 가능한 조언일것 같습니다.
물론 미열이외에 다른 증상이 동반된다면 당연히 관련된 검사를 받아보는것을 권해드립니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480185
HIV 감염 의심 경로,2019.09.29,"안녕하세요.
에이즈 의심 보균자와 성관계를 했습니다. 일단 퇴폐업소 직업여성이였던거 같구요. 50대 중후반 여성이였습니다.
에이즈 보균자랑 관계를 했다는 가정하에 질문 드리겠습니다.

1.제가 성기(포경안함)귀두 밑에 살부분이 발기하면서 귀두 밑에 속살부분이 빨개져있었습니다. 피가 난건 모르겠고 약간 마찰로 인한 빨개진 상처? 표피가 뱃겨진 정도? 그정도 상처에서 여성이 제 성기를 애무(빤다)을 했을경우 여성 입속에 구내염 또는 피가 났었던 거라면 확률이 80%이상인가요?(그 여성이 5분 정도 애무 해주었던걸로 기억합니다.)

2.제가 관계 하루전에 입속 살을 밥먹다가 깨물어서 피가 살짝나고 상처가 있는상태에서 그 여성의 유두를 애무(빤다)를 했을때 감염율은 몇%인가요?

3.일요일에서 월요일 넘어가는 새벽 1시경에 성관계를 했었는데 12주후에 항원항체 검사를 받아야 한다고 하더라구요. 4주 항원항체 거마는 신뢰도가 떨어지나요?

4.1번째 질문과 비슷한 내용인데 제 성기에 상처 그 여성의 입속 상처 이렇게 되있다면 상처가 피나 철철 나야 하는 상태여야 감염되나요? 어떤 상처에 해당되나요....

자세히 알려주시면 감사하겠습니다....
너무 불안해서 잠을 못잘 지경입니다....
그 여성분이 가지고온 콘돔을 했는데 그 콘돔을 확인을 못했습니다... 찢어진부분이라든 그런부분을 확인을 못했습니다
자세히 알려주시면 정말 감사하겠습니다.!",방준호 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 방준호입니다.

HIV감염자를 찔렀던 주사바늘에 찔렸을 경우에도 감염확률은 0.2~0.3%수준에 불과한데
구강애무로 인한 전파가능성은 그보다도 훨씬 낮다고 할 수 있습니다.(물론, 입안에 상처가 있는 상태라면 그 확률은 더 올라갈 수는 있습니다.)
게다가 콘돔까지 정상적으로 사용하셨다면 감염확률은 극히 낮아 보입니다.

에이즈 검사시기에 대해서는...
에이즈는 초기증상이 끝난후 우리 몸에서 그에 맞는 항체를 형성하게 되는데 개인에 따라 형성되는 시기는 차이가 있습니다. 대부분의 건강한 성인은 4주정도면 대부분 항체가 형성되기 때문에 일단은 4주정도에 검사하시는 것을 추천합니다. 그러나 4주후에도 항체가 안만들어졌을 가능성이 걱정이 되시면 12주이후에 재검해보는 것을 추천합니다.(100% 안심하고 싶으시다면 늦게 검사할수록 유리하겠지만 그렇게되면 검사하는 의미가 떨어지겠죠?)",https://www.hidoc.co.kr/healthqna/part/view/C0000479808
불안장애 질문입니다,2019.10.02,"작년에 구역증후군으로 많이고생을하였습니딘
소화기내과에서 검사를 다해도 이상이 발견되지 않아
위운동약과 신경계열을 같이 먹고 지금은 많이 좋아졌습니다
얼마전에 신장염증이 생겨 항생제를 먹는도중
미열이 발생하였는데 일주일넘게 37~37.6을 왔다갔다합니다
얼굴과 귀도 뜨거워지고 괜히 큰병일까 걱정도되고
나태해지고 느러지고 하네요
오늘 일반내과에서 검사한 결과지를 들고 감염내과를
갔는데 산부인과적인 균이 치료가 안되서 전과를 해주시고
산부인과에서는 미열은 산부인과적인 문제가 아니라고
하시네요
그래서 드는생각이 이게 정신과적인 문제일수도
있을까요?",김윤석 [전문의],"안녕하세요. 하이닥 정신건강의학과 상담의 김윤석입니다.

미열을 포함하여 고열 조차도 현대 의학의 수준에서 원인을 찾을 수 없는 경우가 많습니다. 열이 나는 것은 심리적인것과 연관성이 떨어져보입니다. 산부인과적, 신장내과적 치료가 모두 끝난 뒤에 조금 더 경과관찰을 해보는 것이 좋을 것 같습니다.

도움이 되셨으면 좋겠습니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480189
불안장애 질문입니다,2019.10.02,"작년에 구역증후군으로 많이고생을하였습니딘
소화기내과에서 검사를 다해도 이상이 발견되지 않아
위운동약과 신경계열을 같이 먹고 지금은 많이 좋아졌습니다
얼마전에 신장염증이 생겨 항생제를 먹는도중
미열이 발생하였는데 일주일넘게 37~37.6을 왔다갔다합니다
얼굴과 귀도 뜨거워지고 괜히 큰병일까 걱정도되고
나태해지고 느러지고 하네요
오늘 일반내과에서 검사한 결과지를 들고 감염내과를
갔는데 산부인과적인 균이 치료가 안되서 전과를 해주시고
산부인과에서는 미열은 산부인과적인 문제가 아니라고
하시네요
그래서 드는생각이 이게 정신과적인 문제일수도
있을까요?",김윤석 [전문의],"안녕하세요. 하이닥 정신건강의학과 상담의 김윤석입니다.

미열을 포함하여 고열 조차도 현대 의학의 수준에서 원인을 찾을 수 없는 경우가 많습니다. 열이 나는 것은 심리적인것과 연관성이 떨어져보입니다. 산부인과적, 신장내과적 치료가 모두 끝난 뒤에 조금 더 경과관찰을 해보는 것이 좋을 것 같습니다.

도움이 되셨으면 좋겠습니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000480189
