title,date,question,doctor,answer,url
목에 오돌토돌한게 만져져요,2019.04.13,"목을 뒤로 젖히는 스트레칭을 했는데 주변사람이 목에 오돌토돌한 셀룰라이트? 모양의 뭐가 있다고 하더라고요 그래서 만져보니 진짜 오돌토돌하게 셀룰라이트 처럼 만져지던데 이게 뭘까요..? 평소에는 티가 안나다가 목을 젖히면 생겨요 육안으로도 확인되고, 만져지기도 해요.. 꼭 모양과 촉감은 셀룰라이트인데 별거아니겠죠ㅠㅠㅠ? 불안해요",엄일준 [의사],"안녕하세요. 하이닥 피부과 상담의 엄일준입니다.

대개 목 부위에 만져지는 경우 임파선일 가능성이 있습니다.
감기나 기타 염증, 감염 질환 또는 아무 이상이 없더라도 임파선이 비후되며 상기와 같이 만져질 수 있습니다.
다만 크기가 점점 커지거나 다발성으로 나타나는 경우 정확한 원인 감별을 위해 초음파를 시행해 본 후 이상소견이 있을 시 추가 검사를 시행하는 것이 좋습니다.
경과 관찰 하시다 크기가 커지거나 다발성으로 나타나는 경우 일반외과에 내원하여 전문의의 검진을 받아보시길 바랍니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459464
내시경상 왼쪽 코안쪽에 검정색 딱지가있었는데요,2019.04.09,"내시경상 왼쪽 코안쪽에 검정색 딱지가있었는데요
1.이거때문에 비음으로 말할때마가 코안 냄새가 느껴질수있나요?
2.만약 이 딱지때문에 냄새가나는거라면 제가 지금 항생제를 복용중인데 항생제는 염증을 가라앉혀주잖아요 혹 그래서 항생제가 이미생성된 검정색 딱지에도 영향이 미쳐서 항생제 때문에 냄새가 안날수도있나요? 아니면 항생제랑 이미생성된딱지랑은 염증을 가라앉혀주지않나요? 항셍제가 다른점막염증만 가라앉혀주나여?
3.내시경으로 조금 깊숙히봤는데 거즈는없었어요 혹시 더 깊숙히있거나 눈뒤쪽까지 이동했다면 내시경으로 안보이고 씨티나 엑스레이로 봐야하나요?",정규화 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 정규화입니다.

치료 회복되는 과정에 딱지가 보일수도 있고 그것 때문에 비음이나 냄새가 날 수 있습니다.
거즈는 없는 것으로 보이며 상기 증상은 치료 과정에서 발생되는 것으로 추정됩니다.
시간이 경과되어 부비동내의 점막이 재생이 된다면 상기 증상은 소실 될 것으로 보이고 이 회복되는 과정이 상당 시간이 소요됩니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459015
임파선염과 붓기에 대해 질문드립니다.,2019.04.11,"안녕하세요, 20대 여자입니다.

하루 전에 내과 방문하여 임파선염 약을 처방 받고 오긴 했는데, 처음 겪는 증상이고 궁금한 게 생겨 질문 드리게 됐습니다.

2주 정도 전이 배란기 시작이었는데, 그때부터 겨드랑이 부근이 쿡쿡 쑤시더라고요. 특별한 배란통이 원래 있던 편은 아니지만 학교도 다니고 피곤해서 그런가보다 하고 넘겼습니다.

그러다 생리 전날, (현재 생리 5일째입니다) 잠을 좀 많이 못잤고 생리 직전에는 원래 컨디션이 많이 안 좋은데 그날 처음으로 목 옆과 귀 안이 날카롭게 찌릿하듯이 아프더라고요.

그 뒤로 통증이 다 심하진 않았으나 음식 삼킬 때 목의 약간 불편함, 두통과 안구통, 어깨의 찌릿함, 사타구니 쑤심, 겨드랑이와 가슴의 날카로운 통증이 생겼습니다. 그러다 좀 정도가 심해져 3-4일만에 병원 가서 진료 받고 임파선염 약 처방 받았고요.

다만 궁금한 건 저는 열도 없고, 멍울 같은 혹도 없습니다. 대신 오른쪽 겨드랑이~팔이 살짝 부은 듯한, 조이는 듯한 느낌이 병원 다녀온 어제부터 있고 등이 찌릿하며 몸살 난 듯 불편합니다. 회복 과정인 건가요? 열이 나면 병원 다시 오라고 하셨는데, 그런 건 또 아니라 질문 드립니다. 이러한 증상도 임파선염인지, 아니면 다른 병의 가능성이 있는지 궁금합니다.

바쁘신 와중 답변 감사드립니다.",엄일준 [의사],"안녕하세요. 하이닥 피부과 상담의 엄일준입니다.

우선 임파선염 약물을 복용하시고 경과관찰 하여 보시길 바랍니다.
말씀하시는 증상이 매우 광범위하고 증상의 일치성이 떨어져 어떤 특정한 질환에 의한 것인지 파악하기 어렵습니다.
증상이 지속되는 경우에는 내과에 내원하여 검사를 시행해 보시는 것이 좋을 것 같습니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459230
자고 일어나면 목 이물감,2019.04.11,"자고 아침에 일어나면 이물감에 마른기침을 하기 시작한건 3주정도 된것 같아요
10회미만으로 하고 따뜻한 물을 마시면 10분내로 잦아들어서 하루종일 한번도 기침을 하지않아요

여러번 기침을 하고 가래를 뱉으면 누런 코가 넘어가서 새끼손톱 만한 가래가 엄청 많은 침과 함께 나오더라구요
매일아침 이러니 너무 불편한데 후비루 증상인가요?
완치 가능한 약이 있을까요

*역류성 식도염 있습니다
*폐소리,폐사진 정상",김소연 [전문의],"안녕하세요. 하이닥 내과 상담의 김소연입니다.

역류성 식도염 및 역류성 후두염 증상이 있으신것 같습니다.
이비인후과나 내과 가셔서 약을 처방받는게 좋습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459202
자고 일어나면 목 이물감,2019.04.11,"자고 아침에 일어나면 이물감에 마른기침을 하기 시작한건 3주정도 된것 같아요
10회미만으로 하고 따뜻한 물을 마시면 10분내로 잦아들어서 하루종일 한번도 기침을 하지않아요

여러번 기침을 하고 가래를 뱉으면 누런 코가 넘어가서 새끼손톱 만한 가래가 엄청 많은 침과 함께 나오더라구요
매일아침 이러니 너무 불편한데 후비루 증상인가요?
완치 가능한 약이 있을까요

*역류성 식도염 있습니다
*폐소리,폐사진 정상",김소연 [전문의],"안녕하세요. 하이닥 내과 상담의 김소연입니다.

역류성 식도염 및 역류성 후두염 증상이 있으신것 같습니다.
이비인후과나 내과 가셔서 약을 처방받는게 좋습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459202
항생제를 먹어도 이미생긴 딱지에서 냄새가 나나요?,2019.04.10,"1. 부비동염+점액낭종 수술후 3주차 항생제를 먹고있는데 먹는다고 코안에 있는 큰 딱지가 냄새가 안나는게 아닌가요?항생제를 먹어도 이미생긴 딱지에서 냄새가 나나요?
2.내시경상 거즈가 안보였는데 더 깊숙히 있는거라면 씨티나 엑스레이로만 보이나요?
3.누워있을때 말할땐 냄새가 안나고 일어나서 활동하면서 말할때 냄새가나요 또 고개숙이고 말하면 냄새가안나구요 깊숙한 거즈가 이동하는거 아닌가요? 딱지는 움직일수가 없잖아요ㅜㅜ",정규화 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 정규화입니다.

항생제 상관없이 수술 후 부비동 내에 잔존해 있는 염증에서 냄새가 납니다.
지속적인 국소 치료를 해 보시지요 부비동내의 염증응 제거하고 세척을 하시면 도움이 됩니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459157
자고 일어나면 목 이물감,2019.04.11,"자고 아침에 일어나면 이물감에 마른기침을 하기 시작한건 3주정도 된것 같아요
10회미만으로 하고 따뜻한 물을 마시면 10분내로 잦아들어서 하루종일 한번도 기침을 하지않아요

여러번 기침을 하고 가래를 뱉으면 누런 코가 넘어가서 새끼손톱 만한 가래가 엄청 많은 침과 함께 나오더라구요
매일아침 이러니 너무 불편한데 후비루 증상인가요?
완치 가능한 약이 있을까요

*역류성 식도염 있습니다
*폐소리,폐사진 정상",김소연 [전문의],"안녕하세요. 하이닥 내과 상담의 김소연입니다.

역류성 식도염 및 역류성 후두염 증상이 있으신것 같습니다.
이비인후과나 내과 가셔서 약을 처방받는게 좋습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459202
항생제를 먹어도 이미생긴 딱지에서 냄새가 나나요?,2019.04.10,"1. 부비동염+점액낭종 수술후 3주차 항생제를 먹고있는데 먹는다고 코안에 있는 큰 딱지가 냄새가 안나는게 아닌가요?항생제를 먹어도 이미생긴 딱지에서 냄새가 나나요?
2.내시경상 거즈가 안보였는데 더 깊숙히 있는거라면 씨티나 엑스레이로만 보이나요?
3.누워있을때 말할땐 냄새가 안나고 일어나서 활동하면서 말할때 냄새가나요 또 고개숙이고 말하면 냄새가안나구요 깊숙한 거즈가 이동하는거 아닌가요? 딱지는 움직일수가 없잖아요ㅜㅜ",정규화 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 정규화입니다.

항생제 상관없이 수술 후 부비동 내에 잔존해 있는 염증에서 냄새가 납니다.
지속적인 국소 치료를 해 보시지요 부비동내의 염증응 제거하고 세척을 하시면 도움이 됩니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459157
이비인후과에서 구강내 성병균의 보균검사,2019.04.10,"헌팅술집같은곳에서 모르는 여성과 관계를했고 제 입으로 상대 중요 부위를 애무해줬습니다(구강성교).
근데 제가 듣기로는 상대 중요 부위에 있는 성병균이 구강에도 증상은 발현하지 않더라도 보균할 수 있다고 들었습니다. 이비인후과에서 구강 내에 성병균이 보균하고있는지 검사해주나요?",이석영 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이석영입니다.

이비인후과에서도 검사가 되겠지만 비뇨기과에서도 목 부위에 검사를 통해 충분히 검사가 가능합니다. 특히 PCR 검사를 통해 손쉽게 검사 가능합니다.
감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000459080
이비인후과에서 구강내 성병균의 보균검사,2019.04.10,"헌팅술집같은곳에서 모르는 여성과 관계를했고 제 입으로 상대 중요 부위를 애무해줬습니다(구강성교).
근데 제가 듣기로는 상대 중요 부위에 있는 성병균이 구강에도 증상은 발현하지 않더라도 보균할 수 있다고 들었습니다. 이비인후과에서 구강 내에 성병균이 보균하고있는지 검사해주나요?",이석영 [전문의],"안녕하세요. 하이닥 비뇨의학과 상담의 이석영입니다.

이비인후과에서도 검사가 되겠지만 비뇨기과에서도 목 부위에 검사를 통해 충분히 검사가 가능합니다. 특히 PCR 검사를 통해 손쉽게 검사 가능합니다.
감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000459080
귀가 둔하게 들리는 것 같습니다.,2019.04.08,"며칠전부터 예전과 다르게, 오른쪽 귀가 약간 둔한 느낌이 들었습니다. 지난주 수요일날 즈음에는 어지럼증이 생겼습니다.

그것때문에 이비인후과의원에서 청력과 고막 검사를 했는데,
일단 청력자체는 정상범위라 하셨습니다. 의사선생님 말씀으로는 실제 청력과 주관적 느낌의 차이일 수도 있다고 하셨습니다.

하지만, 계속 둔하게 들리고 이명이 며칠걸러서 와서 불안합니다.

좀더 큰 병원에 가서 이비인후과검사나 다른 과에 검사를 해봐야할까요?",최정욱 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 최정욱입니다.

증상이 지속되신다면 청력은 변화할수 있으므로 다시 한번 검사해 보는것이 좋겠습니다.

증상을 봐서는 가청 음역대 뿐만 아니라 저음역대 까지 검사를 해보시는것이 좋겠습니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000458908
목이 아프지않고 가래가 계속나옵니다,2019.04.09,목이 아프지않고 가래가 계속나옵니다,엄일준 [의사],"안녕하세요. 하이닥 피부과 상담의 엄일준입니다.

기관지 확장증 등을 의심해 볼 수 있으며 이런 경우 고해상 CT를 촬영하여 정확한 진단 하 치료 받으실 수 있습니다. 호흡기 내과에 내원하여 진찰 받아보시는 것이 좋을 것 같습니다.
감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000459009
자주 부비동염이 걸려요.,2019.04.09,"제가 올해 들어서 면역이 약해지고 자주 울어서 그런지 부비동염이 나아졌다가 또 걸리고 반복아닌 반복을 하고 있습니다.
주 증상은 코안과 얼굴 주위 통증, 피로, 후비루, 뒷목 뻐근함, 두통입니다. 그리고 제가 근육병때문에 대부분 누워서 생활하고 인공호흡기를 24시간 사용합니다. 조금이라도 예방할 수 있는 방법이 없을까요?",김소연 [전문의],"안녕하세요. 하이닥 내과 상담의 김소연입니다.

많이 힘드시겠습니다.
부비동염 자체는 항생제 및 진통 소염제를 써서 치료할수 있구요.
자주걸리는것의 원인은 코안의 구조적인 문제일수도 있고 아니면 생활방식이나 면역력과 관계있을수 있습니다.
일단 자세도 좀 바꿔주고 공기도 너무건조하지 않게 해줘야 할것 같구요.
울지 않아야 겠습니다.
물도 잘 마실수 있으면 좋겠구요.",https://www.hidoc.co.kr/healthqna/part/view/C0000458962
내시경상 왼쪽 코안쪽에 검정색 딱지가있었는데요,2019.04.09,"내시경상 왼쪽 코안쪽에 검정색 딱지가있었는데요
1.이거때문에 비음으로 말할때마가 코안 냄새가 느껴질수있나요?
2.만약 이 딱지때문에 냄새가나는거라면 제가 지금 항생제를 복용중인데 항생제는 염증을 가라앉혀주잖아요 혹 그래서 항생제가 이미생성된 검정색 딱지에도 영향이 미쳐서 항생제 때문에 냄새가 안날수도있나요? 아니면 항생제랑 이미생성된딱지랑은 염증을 가라앉혀주지않나요? 항셍제가 다른점막염증만 가라앉혀주나여?
3.내시경으로 조금 깊숙히봤는데 거즈는없었어요 혹시 더 깊숙히있거나 눈뒤쪽까지 이동했다면 내시경으로 안보이고 씨티나 엑스레이로 봐야하나요?",정규화 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 정규화입니다.

치료 회복되는 과정에 딱지가 보일수도 있고 그것 때문에 비음이나 냄새가 날 수 있습니다.
거즈는 없는 것으로 보이며 상기 증상은 치료 과정에서 발생되는 것으로 추정됩니다.
시간이 경과되어 부비동내의 점막이 재생이 된다면 상기 증상은 소실 될 것으로 보이고 이 회복되는 과정이 상당 시간이 소요됩니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000459015
입안에 이런게,2019.04.08,"입안에 이런게 난 후부터
전신에 이상이 느껴졌는데요.

입안에 난게 뭘까요?",전성호 [전문의],"안녕하세요, 하이닥 이비인후과 상담의 전성호 입니다.

입 안의 상태가 걱정되어 질문하신 것 같습니다.

목젖과 주변에 작고 하얀 점들이 관찰되고 있습니다.
얼마나 지속된 것인지, 점점 심해지는 것인지, 다른 불편함은 없는지 궁금하며, 입안에 영향을 줄 수 있는 약제를 사용하고 있는 것은 아닌지도 궁금합니다.

모양만으로 알 수는 없지만 곰팡이 감염도 의심할 수 있습니다.

조금 더 자세한 사항은 이비인후과에서 진찰을 받고 상의하는 것이 좋겠습니다.

답변이 좀 도움이 되었는지요?
감사합니다.

( 이와 같은 답변은 참고사항이며, 법적인 책임이 동반되는 용도로 사용될 수 없습니다.
또한 정확한 검진과 판단은 이비인후과 진찰을 받고 전문의와 상의하여야 합니다. )",https://www.hidoc.co.kr/healthqna/part/view/C0000458921
자주 부비동염이 걸려요.,2019.04.09,"제가 올해 들어서 면역이 약해지고 자주 울어서 그런지 부비동염이 나아졌다가 또 걸리고 반복아닌 반복을 하고 있습니다.
주 증상은 코안과 얼굴 주위 통증, 피로, 후비루, 뒷목 뻐근함, 두통입니다. 그리고 제가 근육병때문에 대부분 누워서 생활하고 인공호흡기를 24시간 사용합니다. 조금이라도 예방할 수 있는 방법이 없을까요?",김소연 [전문의],"안녕하세요. 하이닥 내과 상담의 김소연입니다.

많이 힘드시겠습니다.
부비동염 자체는 항생제 및 진통 소염제를 써서 치료할수 있구요.
자주걸리는것의 원인은 코안의 구조적인 문제일수도 있고 아니면 생활방식이나 면역력과 관계있을수 있습니다.
일단 자세도 좀 바꿔주고 공기도 너무건조하지 않게 해줘야 할것 같구요.
울지 않아야 겠습니다.
물도 잘 마실수 있으면 좋겠구요.",https://www.hidoc.co.kr/healthqna/part/view/C0000458962
선생님 혹 물혹 약으로 가라 앉힌다는게,2019.04.09,"약물치료가
항생제 말씀하시는건가요? 항생제로도 치료가되나요?",김소연 [전문의],"안녕하세요. 하이닥 내과 상담의 김소연입니다.

물혹이 어떤 종류인진 모르겠으나 염증으로 인한것이 아니라면 항생제로 치료는 힘들거 같습니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000458945
입안에 이런게,2019.04.08,"입안에 이런게 난 후부터
전신에 이상이 느껴졌는데요.

입안에 난게 뭘까요?",전성호 [전문의],"안녕하세요, 하이닥 이비인후과 상담의 전성호 입니다.

입 안의 상태가 걱정되어 질문하신 것 같습니다.

목젖과 주변에 작고 하얀 점들이 관찰되고 있습니다.
얼마나 지속된 것인지, 점점 심해지는 것인지, 다른 불편함은 없는지 궁금하며, 입안에 영향을 줄 수 있는 약제를 사용하고 있는 것은 아닌지도 궁금합니다.

모양만으로 알 수는 없지만 곰팡이 감염도 의심할 수 있습니다.

조금 더 자세한 사항은 이비인후과에서 진찰을 받고 상의하는 것이 좋겠습니다.

답변이 좀 도움이 되었는지요?
감사합니다.

( 이와 같은 답변은 참고사항이며, 법적인 책임이 동반되는 용도로 사용될 수 없습니다.
또한 정확한 검진과 판단은 이비인후과 진찰을 받고 전문의와 상의하여야 합니다. )",https://www.hidoc.co.kr/healthqna/part/view/C0000458921
축농증 + 점액낭종 수술후,2019.04.08,"불특정 콧소리 발음으로 말할때 진동하면서 코에서 냄새가느껴지고 코를만질때도 냄새가나요 3주다되가는데
혹시 거즈가남아있어서 그런건가요
내시경상으론 피딱지가 있었어요
식염수세척으로 굳은피는 밖으로 안나오나요?
혹 거즈가있다면 방치시 어떻게되나요? 그리고 저절로 나오게 어케하나요?",전성호 [전문의],"안녕하세요, 하이닥 이비인후과 상담의 전성호 입니다.

수술 후 코의 상태가 걱정되어 질문하신 것 같습니다.

코에서 느껴지는 냄새가 악취인가요?? 수술 후 상태가 걱정되고 불편함이 느껴진다면 담당 선생님과 상의하는 것이 좋습니다. 현재의 상태에 관해서, 진행과정에 대하여 가장 잘 알 수 있는 선생님과 상의하는 것이 도움될 수 있습니다.

수술 후 세척으로 상처 부위의 피딱지 등이 제거될 수 있지만, 수술 부위에 따라서는 병원에서 상태확인이 필요할 수도 있습니다.

답변이 좀 도움이 되었는지요?
감사합니다.

( 이와 같은 답변은 참고사항이며, 법적인 책임이 동반되는 용도로 사용될 수 없습니다.
또한 정확한 검진과 판단은 이비인후과 진찰을 받고 전문의와 상의하여야 합니다. )",https://www.hidoc.co.kr/healthqna/part/view/C0000458869
항생제로도 치료가되나요?,2019.04.09,"낭종 약물치료가
항생제 말씀하시는건가요? 항생제로도 치료가되나요?",정규화 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 정규화입니다.

일단 수술을 잘 마치셨고 경과도 좋은 것으로 보이며 혹시 남아 있는 염증은 외래 국소 치료와 약물 치료로 치유 될 것으로 보입니다 .
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000458948
선생님 혹 물혹 약으로 가라 앉힌다는게,2019.04.09,"약물치료가
항생제 말씀하시는건가요? 항생제로도 치료가되나요?",김소연 [전문의],"안녕하세요. 하이닥 내과 상담의 김소연입니다.

물혹이 어떤 종류인진 모르겠으나 염증으로 인한것이 아니라면 항생제로 치료는 힘들거 같습니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000458945
부비동염+점액낭종수술이였습니다,2019.04.08,"부비동염+점액낭종수술이였습니다
삼주됬구요 항생제 복용하고있고 식염수도하고있어요
이 수술때문에도 특정발음으로 진동내면서 말할때 코에서 냄새가 올라올수있나요? 코를만지거나 그럴때도 냄새가나구요 왼쪽에만그러네여
내시경으로 봤는데 왼쪽 코안에 큰피딱지가 있었어요
동네 내시경상 점액종 자국이있다던데 이게무슨말이죠? 터트릴수있다던데 대학병원에서 수술했으니까 여기가서 이거를보고 경과를 어떻게 할지 말해줄거라하는데요 점액낭종이 재발한건가요? 낭종이 다시생긴건 아니라는데 내시경으로보니 흰색 비눗방울?처럼 몇군대 있던데 이거뭔가요?터트릴수도있다던데(코안 흰색 비눗방울)이걸 분명 봤어요 거품처럼",정규화 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 정규화입니다.

부비동염 점액낭종 내시경 수술은 완벽한 제거가 어려울 수 있습니다.
부비동 주위에 위험한 조직 (눈 뇌 혈관 신경)이 인접해 있어서 입니다.
우선 수술 후 지속적인 치료를 통해 잔존해 있는 염증을 치료하시기 바랍니다.
진료하신 주치의의 지시를 잘 따르시면 좋은 결과 있으리라 생각됩니다 .
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000458919
비염수술이 아니였고,2019.04.08,"부비동염+점액낭종수술이였습니다
삼주됬구요 항생제 복용하고있고 식염수도하고있어요
이 수술때문에도 특정발음으로 진동내면서 말할때 코에서 냄새가 올라올수있나요? 코를만지거나 그럴때도 냄새가나구요 왼쪽에만그러네여
내시경으로 봤는데 왼쪽 코안에 큰피딱지가 있었어요
동네 내시경상 점액종 자국이있다던데 이게무슨말이죠? 터트릴수있다던데 대학병원에서 수술했으니까 여기가서 이거를보고 경과를 어떻게 할지 말해줄거라하는데요 점액낭종이 재발한건가요? 낭종이 다시생긴건 아니라는데 내시경으로보니 흰색 비눗방울?처럼 몇군대 있던데 이거뭔가요?터트릴수도있다던데(흰색 비눗방울이 코안에 있었어요) 여러개",장형준 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 장형준입니다.

부비동염 수술시 딱지가 많이 끼고 냄새도 날 수 있습니다.
수술한지 얼마되지 않았으므로 점액낭종이 재발하는 경우는 드물고 아마 점막이 물혹처럼 부풀어 올랐을 가능성이 많습니다.
이런 경우 터뜨리기도 하고 약으로 가라앉히기도 합니다.
아직은 치료과정중이므로 약물치료와 함께 식염수세척을 열심히 해주시는게 좋겠습니다.

감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000458917
코에서 냄새가느껴지고 코를만질때도 냄새가나요,2019.04.08,"불특정 콧소리 발음으로 말할때 진동하면서 코에서 냄새가느껴지고 코를만질때도 냄새가나요 3주다되가는데
혹시 거즈가남아있어서 그런건가요
내시경상으론 피딱지가 있었어요
식염수세척으로 굳은피는 밖으로 안나오나요?
혹 거즈가있다면 방치시 어떻게되나요? 그리고 저절로 나오게 어케하나요?",장형준 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 장형준입니다.

코에서 냄새가 나시는데 이전에 수술이나 시술을 받으신 것 같습니다.
자세한 설명이 없어 현재 상태를 예측하기 힘듭니다.

만약 코수술뒤 그런 증상이면 거즈가 있을 확률도 있지만. 코수술시 발생한 자극으로 분비물이 많아지거나 딱지로 인해 그런 현상이 발생할 수 있습니다.
코막힘도 발생할 수 있고, 냄새도 다소 날 수 있습니다.
특히 비염수술을 한 경우 딱지가 매우 많이 생기고 냄새도 오랫동안 지속될 수 있답니다.

식염수 세척을 시행하면 그 자체로 피딱지 같은 것이 제거되기도 하지만, 딱지를 부드럽게 하여 병원에서 제거시 용이하게 제거될 수 있습니다.
따라서 식염수 세척으로 큰 딱지가 나오지 않는다고 걱정하시지 않아도 됩니다.

거즈가 있는 경우 큰 거즈는 목뒤로 넘어오는 경우가 많습니다.
다만 작은 거즈나 어디에 끼어 있는 경우 계속 코안에 있을 수 있으니 병원에서 자세히 확인하도록 하세요.
오래 있더라도 큰 문제를 일으키는 경우는 드물지만 간혹 점막을 헐게하거나 이물반응을 일으키는 수도 있기 때문에 제거하셔야 합니다.
감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000458870
비염 스프레이약 투여방법,2019.04.07,"비염으로 코가 매번 부어서
비염 스프레이를 쓴지 꽤 오래됐지만
도대체 왜 뿌릴 때 코 바깥 방향쪽으로 기울어서 쏴야하는지 모르겠습니다.

코 구조 사진으로 설명해주실수 정말 감사하겠습니다.",최정욱 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 최정욱입니다.

스프레이를 뿌릴때 약이 코 안쪽 점막까지 골고루 퍼지는게 중요합니다.

너무 안쪽으로 뿌릴경우 비중격에 닿게 되고 너무 바깥쪽인경우 코벽에 닿게 되어 약에 효과가 떨어지게 됩니다.

15도 정도 기울여서 뿌리는게 좋으나 간단하게 뿌리는 코의 반대쪽 손으로 사용하시면 코의 구조적 문제가 없는경우 효과가 좋게 됩니다.

감사합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000458677
콧물에서 피가 섞여나왔어요,2019.04.06,감기몸살이 심하게 왔는데 코를 푸니까 갑자기 피 섞인 콧물이 나왔어요. 놀라서 휴지를 말아 코에 넣으니까 코가 충혈된것 같았어요.. 왜그런거죠..?,석준호 [전문의],"안녕하세요. 하이닥 이비인후과 상담의 석준호입니다.

감기 후에 코피가 많이 나는 경우는 주로 코를 세게 풀거나 다친 뒤 발생하는 코 점막의 찰과상이 주원인 경우가 많습니다. 쉽게 얘기하면 코 안의 피부에 상처가 생긴 것입니다.
우선은 코를 강하게 풀지 하세요. 또한 코안에 휴지를 넣으면 피부가 눌려서 일시적으로 코피가 나는 게 지혈이 될 수 있습니다. 하지만 코피의 원인은 다양하니 명확한 이유는 직접 코안을 봐야 가능할 것으로 생각됩니다.
만약 응급 처치를 하신 후에도 코피가 간헐적으로 난다면 가까운 이비인후과서 진료 받으시길 권유드립니다.

감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000458627
목구멍안쪽 목젖뒤 혹,2019.04.08,목구멍안쪽 목젖뒤쪽 혹이 입으로 느껴져 2개월전 병원에서 진찰받았어요 괜찬다고 말씀하셨는데 없어지지않고 아직도 느껴져서요 물론 아프진 않는데 정말 괜찬은건지 검진이 필요한지 궁금합니다(선생님말씀은 의견을 요하면 본인께서 소명해줄수 있달함),엄일준 [의사],"안녕하세요. 하이닥 피부과 상담의 엄일준입니다.

아프지 않은 경우에는 경과관찰 하시면 됩니다.
만약 붓거나 통증이 발생하는 경우, 또는 후비루나 기타 증상이 발생하는 경우에는 다시 한번 이비인후과에 내원하여 치료를 받으시면 됩니다.
감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000458792
뜨거운 수증기 흡입했는데 화상증상 일까요?,2019.04.06,"음식하는 중에 끓고 있는 냄비 뚜껑을 열었다가 뜨거운 수증기를 들이 마셨어요.
순간적으로 뜨거운 김이 코로 확 들어와서 너무 놀라서 코를 만졌는데 아프거나 별다른 증상은 없었고요.
근데 이후로 계속 코와 목이 엄청 건조하네요.
요즘 날씨가 건조해서 그런건가 했는데...
코 점막이나 기도에 화상을 입을 수도 있다고 봐서요. 이게 화상 증상인지 모르겠는데 코가 건조해서 좀 화한, 매운 느낌? 꼭 코감기 같은 느낌이에요.
그리고 몇시간 지나서 밥을 먹는데 좀 매운거, 뜨거운거를 먹으니 코와 목에 자극적으로 느껴지더라고요. 평소보다 더 맵고 뜨거운 느낌이 드네요.
저렇게 뜨거운 수증기를 흡입해서 화상을 입었을때 보통 증상이 어떤가요?
이 정도 증상이면 진료를 받아봐야 하는 상태인지요.",엄일준 [의사],"안녕하세요. 하이닥 피부과 상담의 엄일준입니다.

현재와 같이 호흡곤란 등의 증상없이 건조한 느낌만 있는 경우에는 경과관찰 하시면 됩니다.
활동을 하시는 중 숨 쉬기 곤란하거나 숨 쉴 때 후두나 기도에서 이상한 소리가 느껴지는 경우에는 이비인후과에 내원하여 검사를 받아보시길 바랍니다.
감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000458663
목구멍안쪽 목젖뒤 혹,2019.04.08,목구멍안쪽 목젖뒤쪽 혹이 입으로 느껴져 2개월전 병원에서 진찰받았어요 괜찬다고 말씀하셨는데 없어지지않고 아직도 느껴져서요 물론 아프진 않는데 정말 괜찬은건지 검진이 필요한지 궁금합니다(선생님말씀은 의견을 요하면 본인께서 소명해줄수 있달함),엄일준 [의사],"안녕하세요. 하이닥 피부과 상담의 엄일준입니다.

아프지 않은 경우에는 경과관찰 하시면 됩니다.
만약 붓거나 통증이 발생하는 경우, 또는 후비루나 기타 증상이 발생하는 경우에는 다시 한번 이비인후과에 내원하여 치료를 받으시면 됩니다.
감사합니다. ",https://www.hidoc.co.kr/healthqna/part/view/C0000458792
